id,gene,GO,GO name,GO ontology,GO p-value,GO num genes,Pfam top enriched domain,"Pfam top enriched domain, p-value",Pfam num genes,Pfam domain architecture,Pfam domain architecture (all enrichments),Gene name
ACROYT_G028235,Ocupat_v02_G028235,GO:0051234,establishment of localization,BP,5.80E-01,20,MFS_1,6.80E-01,1,MFS_1,DOCK_N(2.4E-02);DOCK-C2(3.2E-02);DHR-2(3.2E-02),Slc16a10/Slc16a2
ACROYT_G030363,Ocupat_v02_G030363,GO:0051234,establishment of localization,BP,5.80E-01,20,NA,NA,NA,NA,NA,Npc1/Npc1l1
ACROYT_G001493,Ocupat_v02_G001493,GO:0051234,establishment of localization,BP,5.80E-01,20,NA,NA,NA,NA,NA,Gas1
ACROYT_G000294,Ocupat_v02_G000294,GO:0051234,establishment of localization,BP,5.80E-01,20,NA,NA,NA,NA,NA,Plin1/Plin2/Plin3/Plin4/Plin5
ACROYT_G024293,Ocupat_v02_G024293,GO:0003007,heart morphogenesis,BP,5.90E-01,1,zf-C2H2,6.80E-01,2,zf-C2H2,LCM(2.4E-02),Lcmt2
ACROYT_G017165,Ocupat_v02_G017165,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,PurA,3.90E-02,1,PurA,PurA(3.9E-02),Pura/Purb/Purg
ACROYT_G003793,Ocupat_v02_G003793,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,LIM,7.10E-02,2,LIM,,Lmo4
ACROYT_G000163,Ocupat_v02_G000163,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,zf-C4,1.80E-01,1,zf-C4 Hormone_recep,,zf-C4_Nuclear_receptors:Nr2f1/Nr2f2
ACROYT_G002711,Ocupat_v02_G002711,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,PAX,2.20E-01,1,PAX,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G008523,Ocupat_v02_G008523,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,HLH,4.40E-01,1,HLH,SLC3A2_N(2.4E-02);Alpha-amylase(3.2E-02),HLH:Id1/Id2/Id3/Id4
ACROYT_G042351,Ocupat_v02_G042351,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,zf-C2H2,6.80E-01,2,zf-C2H2,Raptor_N(2.4E-02),Champ1/Fiz1/Gtf3a/Peg3/Plag1/Plagl1/Plagl2/Rlf/Rreb1/Zbtb40/Zfat/Zfp105/Zfp128/Zfp13/Zfp142/Zfp146/Zfp180/Zfp217/Zfp219/Zfp229/Zfp239/Zfp260/Zfp266/Zfp275/Zfp292/Zfp3/Zfp329/Zfp335/Zfp358/Zfp37/Zfp40/Zfp407/Zfp41/Zfp422/Zfp426/Zfp438/Zfp462/Zfp467/Zfp473/Zfp513/Zfp518a/Zfp518b/Zfp52/Zfp521/Zfp526/Zfp53/Zfp532/Zfp536/Zfp54/Zfp553/Zfp579/Zfp592/Zfp597/Zfp605/Zfp612/Zfp629/Zfp637/Zfp639/Zfp646/Zfp647/Zfp648/Zfp654/Zfp667/Zfp687/Zfp688/Zfp689/Zfp69/Zfp691/Zfp697/Zfp7/Zfp707/Zfp747/Zfp758/Zfp760/Zfp764/Zfp770/Zfp772/Zfp773/Zfp775/Zfp78/Zfp786/Zfp787/Zfp821/Zfp827/Zfp846/Zfp853/Zfp92/Zfp942/Zfp943/Zfp944/Zfp946/Zfp947/Zfp948/Zfp954/Zfp982/Zfp983/Zfp994/Zfp995/Zim1/Zscan2/Zscan5b
ACROYT_G024293,Ocupat_v02_G024293,GO:0006366,transcription by RNA polymerase II,BP,5.90E-01,7,zf-C2H2,6.80E-01,2,zf-C2H2,,Myo7a/Myo7b
ACROYT_G035854,Ocupat_v02_G035854,GO:0006470,protein dephosphorylation,BP,5.90E-01,1,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G004659,Ocupat_v02_G004659,GO:0006811,monoatomic ion transport,BP,5.90E-01,4,ATP-synt_E,4.70E-02,1,ATP-synt_E,ATP-synt_E(4.7E-02),Atp5k
ACROYT_G035854,Ocupat_v02_G035854,GO:0006811,monoatomic ion transport,BP,5.90E-01,4,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G006710,Ocupat_v02_G006710,GO:0006811,monoatomic ion transport,BP,5.90E-01,4,Porin_3,4.70E-02,1,Porin_3,Porin_3(4.7E-02),Vdac1/Vdac2/Vdac3
ACROYT_G028891,Ocupat_v02_G028891,GO:0006811,monoatomic ion transport,BP,5.90E-01,4,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G035854,Ocupat_v02_G035854,GO:0030003,intracellular monoatomic cation homeosta...,BP,5.90E-01,2,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G028891,Ocupat_v02_G028891,GO:0030003,intracellular monoatomic cation homeosta...,BP,5.90E-01,2,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G025976,Ocupat_v02_G025976,GO:0031461,cullin-RING ubiquitin ligase complex,CC,5.90E-01,1,F-box-like,3.70E-01,1,F-box-like LRR_6,Gln-synt_N(2.4E-02);Gln-synt_C(2.4E-02),Fbxl21/Fbxl3
ACROYT_G024095,Ocupat_v02_G024095,GO:0043588,skin development,BP,5.90E-01,4,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0043588,skin development,BP,5.90E-01,4,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:0043588,skin development,BP,5.90E-01,4,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G002711,Ocupat_v02_G002711,GO:0043588,skin development,BP,5.90E-01,4,PAX,2.20E-01,1,PAX,Gln-synt_N(2.4E-02);Gln-synt_C(2.4E-02),Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G006059,Ocupat_v02_G006059,GO:0045859,regulation of protein kinase activity,BP,5.90E-01,2,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G035854,Ocupat_v02_G035854,GO:0045859,regulation of protein kinase activity,BP,5.90E-01,2,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G013869,Ocupat_v02_G013869,GO:0051087,protein-folding chaperone binding,MF,5.90E-01,1,NA,NA,NA,NA,NA,Ttc4
ACROYT_G008032,Ocupat_v02_G008032,GO:0051168,nuclear export,BP,5.90E-01,1,Mago_nashi,6.20E-02,1,Mago_nashi,ChaC(2.4E-02),Magoh/Magohb
ACROYT_G008523,Ocupat_v02_G008523,GO:0061061,muscle structure development,BP,5.90E-01,2,HLH,4.40E-01,1,HLH,DOCK_N(2.4E-02);DOCK-C2(3.2E-02);DHR-2(3.2E-02),HLH:Id1/Id2/Id3/Id4
ACROYT_G042835,Ocupat_v02_G042835,GO:0061061,muscle structure development,BP,5.90E-01,2,adh_short,4.90E-01,1,adh_short,Perilipin(2.4E-02),Hsd17b1/Rdh8
ACROYT_G001102,Ocupat_v02_G001102,GO:0070161,anchoring junction,CC,5.90E-01,2,FBPase,3.90E-02,1,FBPase FBPase_C,FBPase(3.9E-02);FBPase_C(3.9E-02),Fbp1/Fbp2
ACROYT_G006060,Ocupat_v02_G006060,GO:0070161,anchoring junction,CC,5.90E-01,2,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,FA_desaturase(2.4E-02),Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G029393,Ocupat_v02_G029393,GO:0071356,cellular response to tumor necrosis fact...,BP,5.90E-01,1,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT LRR_6,RHD_DNA_bind(2.4E-02);RHD_dimer(2.4E-02),Ciita/Naip1/Naip2/Naip5/Naip6/Nlrc3/Nlrc4/Nlrc5/Nlrp10/Nlrp12/Nlrp14/Nlrp1a/Nlrp1b/Nlrp2/Nlrp3/Nlrp4a/Nlrp4b/Nlrp4c/Nlrp4e/Nlrp4f/Nlrp5/Nlrp6/Nlrp9a/Nlrp9b/Nlrp9c/Nlrx1/Nod1/Nod2
ACROYT_G008032,Ocupat_v02_G008032,GO:0006403,RNA localization,BP,6.00E-01,1,Mago_nashi,6.20E-02,1,Mago_nashi,Renin_r(2.4E-02),Magoh/Magohb
ACROYT_G010444,Ocupat_v02_G010444,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,SOUL,9.70E-05,3,SOUL,SOUL(9.7E-05),Hebp1
ACROYT_G024108,Ocupat_v02_G024108,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024095,Ocupat_v02_G024095,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006903,Ocupat_v02_G006903,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G003833,Ocupat_v02_G003833,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Sushi,2.40E-03,7,Sushi VWA Trypsin,Sushi(2.4E-03),C2/Cfb
ACROYT_G018778,Ocupat_v02_G018778,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Aldedh,4.60E-03,3,Aldedh,Aldedh(4.6E-03),Aldh1a1/Aldh1a2/Aldh1a3/Aldh1a7/Aldh1b1/Aldh2
ACROYT_G023910,Ocupat_v02_G023910,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Fer2_3,3.90E-02,1,Fer2_3 Fer4_17,Fer2_3(3.9E-02);Fer4_17(3.9E-02),Sdhb
ACROYT_G017165,Ocupat_v02_G017165,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,PurA,3.90E-02,1,PurA,PurA(3.9E-02),Pura/Purb/Purg
ACROYT_G018466,Ocupat_v02_G018466,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Trp_dioxygenase,3.90E-02,1,Trp_dioxygenase,Trp_dioxygenase(3.9E-02),Tdo2
ACROYT_G001501,Ocupat_v02_G001501,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,S-methyl_trans,3.90E-02,2,S-methyl_trans,S-methyl_trans(3.9E-02),Bhmt/Bhmt2
ACROYT_G006451,Ocupat_v02_G006451,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,TAL_FSA,3.90E-02,1,TAL_FSA,TAL_FSA(3.9E-02),Taldo1
ACROYT_G006710,Ocupat_v02_G006710,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Porin_3,4.70E-02,1,Porin_3,Porin_3(4.7E-02),Vdac1/Vdac2/Vdac3
ACROYT_G006059,Ocupat_v02_G006059,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G004659,Ocupat_v02_G004659,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,ATP-synt_E,4.70E-02,1,ATP-synt_E,ATP-synt_E(4.7E-02),Atp5k
ACROYT_G028891,Ocupat_v02_G028891,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G035854,Ocupat_v02_G035854,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G032496,Ocupat_v02_G032496,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,ARD,4.70E-02,1,ARD,ARD(4.7E-02),Adi1
ACROYT_G027478,Ocupat_v02_G027478,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,ETF,6.20E-02,1,ETF,Gln-synt_N(2.4E-02);Gln-synt_C(2.4E-02),Etfb/Etfbl
ACROYT_G008032,Ocupat_v02_G008032,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Mago_nashi,6.20E-02,1,Mago_nashi,FA_desaturase(2.4E-02),Magoh/Magohb
ACROYT_G003793,Ocupat_v02_G003793,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,LIM,7.10E-02,2,LIM,Redoxin(2.4E-02),Lmo4
ACROYT_G018031,Ocupat_v02_G018031,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Pyr_redox_dim,7.30E-02,1,Pyr_redox_2 Pyr_redox_dim,Hydrolase_3(2.4E-02);ATP_Ca_trans_C(2.4E-02),Dld
ACROYT_G022051,Ocupat_v02_G022051,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,UPA,9.70E-02,1,HEPN_DZIP3 UPA,Renin_r(2.4E-02),Dzip3
ACROYT_G006060,Ocupat_v02_G006060,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,FA_desaturase(2.4E-02),Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G004129,Ocupat_v02_G004129,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Proteasome,1.70E-01,1,Proteasome,SLC3A2_N(2.4E-02);Alpha-amylase(3.2E-02),Psmb1
ACROYT_G000163,Ocupat_v02_G000163,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,zf-C4,1.80E-01,1,zf-C4 Hormone_recep,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),zf-C4_Nuclear_receptors:Nr2f1/Nr2f2
ACROYT_G029393,Ocupat_v02_G029393,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT LRR_6,Raptor_N(2.4E-02),Ciita/Naip1/Naip2/Naip5/Naip6/Nlrc3/Nlrc4/Nlrc5/Nlrp10/Nlrp12/Nlrp14/Nlrp1a/Nlrp1b/Nlrp2/Nlrp3/Nlrp4a/Nlrp4b/Nlrp4c/Nlrp4e/Nlrp4f/Nlrp5/Nlrp6/Nlrp9a/Nlrp9b/Nlrp9c/Nlrx1/Nod1/Nod2
ACROYT_G030933,Ocupat_v02_G030933,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT ANAPC4_WD40,NAD_binding_5(2.4E-02);Inos-1-P_synth(2.4E-02),Dzip3
ACROYT_G002711,Ocupat_v02_G002711,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,PAX,2.20E-01,1,PAX,GATase_2(2.4E-02);Glu_syn_central(2.4E-02);Glu_synthase(2.4E-02);GXGXG(2.4E-02);Fer4_20(2.4E-02),Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G032559,Ocupat_v02_G032559,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,GST_N,2.30E-01,1,GST_N GST_C_3,LCM(2.4E-02),Gstm1/Gstm2/Gstm3/Gstm4/Gstm5/Gstm6/Gstm7
ACROYT_G006781,Ocupat_v02_G006781,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,wnt,2.40E-01,1,wnt,ChaC(2.4E-02),Wnt8a/Wnt8b/Wnt9a/Wnt9b
ACROYT_G025976,Ocupat_v02_G025976,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,F-box-like,3.70E-01,1,F-box-like LRR_6,RHD_DNA_bind(2.4E-02);RHD_dimer(2.4E-02),Fbxl21/Fbxl3
ACROYT_G011654,Ocupat_v02_G011654,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Sulfotransfer_1,4.30E-01,1,Sulfotransfer_1,PS_Dcarbxylase(2.8E-02),Sult1a1/Sult1b1/Sult1c1/Sult1c2/Sult1d1/Sult1e1/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult2b1/Sult3a1/Sult3a2/Sult4a1/Sult5a1/Sult6b1/Sult6b2
ACROYT_G008523,Ocupat_v02_G008523,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,HLH,4.40E-01,1,HLH,NO_synthase(2.8E-02);Flavodoxin_1(4.4E-02);FAD_binding_1(5.0E-02),HLH:Id1/Id2/Id3/Id4
ACROYT_G013454,Ocupat_v02_G013454,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,Pkinase,6.50E-01,2,Pkinase,Peptidase_C13(2.8E-02),Pdik1l/Stk35
ACROYT_G042351,Ocupat_v02_G042351,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,zf-C2H2,6.80E-01,2,zf-C2H2,AhpC-TSA_2(2.8E-02),Champ1/Fiz1/Gtf3a/Peg3/Plag1/Plagl1/Plagl2/Rlf/Rreb1/Zbtb40/Zfat/Zfp105/Zfp128/Zfp13/Zfp142/Zfp146/Zfp180/Zfp217/Zfp219/Zfp229/Zfp239/Zfp260/Zfp266/Zfp275/Zfp292/Zfp3/Zfp329/Zfp335/Zfp358/Zfp37/Zfp40/Zfp407/Zfp41/Zfp422/Zfp426/Zfp438/Zfp462/Zfp467/Zfp473/Zfp513/Zfp518a/Zfp518b/Zfp52/Zfp521/Zfp526/Zfp53/Zfp532/Zfp536/Zfp54/Zfp553/Zfp579/Zfp592/Zfp597/Zfp605/Zfp612/Zfp629/Zfp637/Zfp639/Zfp646/Zfp647/Zfp648/Zfp654/Zfp667/Zfp687/Zfp688/Zfp689/Zfp69/Zfp691/Zfp697/Zfp7/Zfp707/Zfp747/Zfp758/Zfp760/Zfp764/Zfp770/Zfp772/Zfp773/Zfp775/Zfp78/Zfp786/Zfp787/Zfp821/Zfp827/Zfp846/Zfp853/Zfp92/Zfp942/Zfp943/Zfp944/Zfp946/Zfp947/Zfp948/Zfp954/Zfp982/Zfp983/Zfp994/Zfp995/Zim1/Zscan2/Zscan5b
ACROYT_G028235,Ocupat_v02_G028235,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,MFS_1,6.80E-01,1,MFS_1,LCAT(3.7E-02),Slc16a10/Slc16a2
ACROYT_G024293,Ocupat_v02_G024293,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,zf-C2H2,6.80E-01,2,zf-C2H2,,Dct/Kcp/Tyr/Tyrp1
ACROYT_G013869,Ocupat_v02_G013869,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,NA,NA,NA,NA,NA,Ttc4
ACROYT_G001493,Ocupat_v02_G001493,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,NA,NA,NA,NA,NA,Gas1
ACROYT_G030363,Ocupat_v02_G030363,GO:0006807,nitrogen compound metabolic process,BP,6.00E-01,42,NA,NA,NA,NA,NA,Npc1/Npc1l1
ACROYT_G024095,Ocupat_v02_G024095,GO:0006810,transport,BP,6.00E-01,19,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:0006810,transport,BP,6.00E-01,19,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0006810,transport,BP,6.00E-01,19,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G017165,Ocupat_v02_G017165,GO:0006810,transport,BP,6.00E-01,19,PurA,3.90E-02,1,PurA,PurA(3.9E-02),Pura/Purb/Purg
ACROYT_G035854,Ocupat_v02_G035854,GO:0006810,transport,BP,6.00E-01,19,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G028891,Ocupat_v02_G028891,GO:0006810,transport,BP,6.00E-01,19,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G009708,Ocupat_v02_G009708,GO:0006810,transport,BP,6.00E-01,19,Sep15_SelM,4.70E-02,1,Sep15_SelM,Sep15_SelM(4.7E-02),Selenom
ACROYT_G006589,Ocupat_v02_G006589,GO:0006810,transport,BP,6.00E-01,19,TspO_MBR,4.70E-02,1,TspO_MBR,TspO_MBR(4.7E-02),Tspo/Tspo2
ACROYT_G006710,Ocupat_v02_G006710,GO:0006810,transport,BP,6.00E-01,19,Porin_3,4.70E-02,1,Porin_3,Porin_3(4.7E-02),Vdac1/Vdac2/Vdac3
ACROYT_G004659,Ocupat_v02_G004659,GO:0006810,transport,BP,6.00E-01,19,ATP-synt_E,4.70E-02,1,ATP-synt_E,ATP-synt_E(4.7E-02),Atp5k
ACROYT_G008032,Ocupat_v02_G008032,GO:0006810,transport,BP,6.00E-01,19,Mago_nashi,6.20E-02,1,Mago_nashi,Hydrolase_3(2.4E-02);ATP_Ca_trans_C(2.4E-02),Magoh/Magohb
ACROYT_G006060,Ocupat_v02_G006060,GO:0006810,transport,BP,6.00E-01,19,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,ChaC(2.4E-02),Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G002711,Ocupat_v02_G002711,GO:0006810,transport,BP,6.00E-01,19,PAX,2.20E-01,1,PAX,Pyrophosphatase(2.4E-02),Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
